"biomas.codigo_cnuc,""nome_cnuc"",""grupo_protecao"",""icmbio"",""bipoma_referencial"",""categoria_uc"",""ano_criacao"",""area_uc"",""ano_evento"",""area_queimada"""
"0000.00.0218        ,""RDS de ItatupÆ-Baqui "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RDS"",""2005"",""64442"",""2013"",""0"""
"0000.00.3135        ,""RDS Nascentes Geraizeiras"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""RDS"",""2014"",""38177"",""2013"",""0"""
"0000.00.0191        ,""REBIO Augusto Ruschi"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""3562"",""2013"",""0"""
"0000.00.2634        ,""REBIO Bom Jesus"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2012"",""34179"",""2013"",""0"""
"0000.00.0192        ,""REBIO da Contagem"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""REBIO"",""2002"",""3426"",""2013"",""264"""
"0000.00.0193        ,""REBIO da Mata Escura"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""REBIO"",""2003"",""50873"",""2013"",""0"""
"0000.00.0276        ,""REBIO das Arauc rias"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2006"",""14930"",""2013"",""0"""
"0000.00.0275        ,""REBIO das Perobas"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""REBIO"",""2006"",""8716"",""2013"",""0"""
"0000.00.0195        ,""REBIO de Comboios"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""REBIO"",""1984"",""785"",""2013"",""0"""
"0000.00.0197        ,""REBIO de Pedra Talhada"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1989"",""4382"",""2013"",""0"""
"0000.00.0215        ,""REBIO de Po‡o das Antas"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1974"",""5053"",""2013"",""0"""
"0000.00.0198        ,""REBIO de Saltinho"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1983"",""563"",""2013"",""0"""
"0000.00.0199        ,""REBIO de Santa Isabel"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""REBIO"",""1988"",""5547"",""2013"",""0"""
"0000.00.0200        ,""REBIO de Serra Negra"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Caatinga"",""REBIO"",""1982"",""625"",""2013"",""0"""
"0000.00.0201        ,""REBIO de Sooretama"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""27859"",""2013"",""0"""
"0000.00.0202        ,""REBIO de Una"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1980"",""18515"",""2013"",""0"""
"0000.00.0194        ,""REBIO do Abufari"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""REBIO"",""1982"",""223867"",""2013"",""0"""
"0000.00.0203        ,""REBIO do Atol das Rocas"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""REBIO"",""1979"",""35187"",""2013"",""0"""
"0000.00.0204        ,""REBIO do C¢rrego do Veado"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1982"",""2376"",""2013"",""0"""
"0000.00.0205        ,""REBIO do C¢rrego Grande"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""REBIO"",""1989"",""1504"",""2013"",""0"""
"0000.00.0206        ,""REBIO do Guapor‚"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""1982"",""615776"",""2013"",""6627"""
"0000.00.0207        ,""REBIO do Gurupi"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1988"",""290254"",""2013"",""179"""
"0000.00.0208        ,""REBIO do Jaru"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""1979"",""346864"",""2013"",""0"""
"0000.00.0209        ,""REBIO do Lago Piratuba"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1980"",""392475"",""2013"",""0"""
"0000.00.3411        ,""REBIO do Manicor‚"",""prote‡Æo integral"",""CR1 Porto Velho/RO"",""Amaz“nia"",""REBIO"",""2016"",""359063"",""2013"",""0"""
"0000.00.0210        ,""REBIO do Rio Trombetas"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""REBIO"",""1979"",""407759"",""2013"",""0"""
"0000.00.0211        ,""REBIO do Tapirap‚"",""prote‡Æo integral"",""CR4 Bel‚m/PA"",""Amaz“nia"",""REBIO"",""1989"",""99273"",""2013"",""0"""
"0000.00.0212        ,""REBIO do Tingu "",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1989"",""24841"",""2013"",""0"""
"0000.00.0213        ,""REBIO do UatumÆ"",""prote‡Æo integral"",""CR2 Manaus/AM"",""Amaz“nia"",""REBIO"",""1990"",""938732"",""2013"",""0"""
"0000.00.0196        ,""REBIO Guaribas"",""prote‡Æo integral"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""REBIO"",""1990"",""4052"",""2013"",""0"""
"0000.00.0214        ,""REBIO Marinha do Arvoredo"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""REBIO"",""1990"",""17105"",""2013"",""0"""
"0000.00.0216        ,""REBIO Nascentes da Serra do Cachimbo"",""prote‡Æo integral"",""CR3 Santar‚m/PA"",""Amaz“nia"",""REBIO"",""2005"",""342196"",""2013"",""0"""
"0000.00.0217        ,""REBIO UniÆo"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""REBIO"",""1998"",""2923"",""2013"",""0"""
"0000.00.1563        ,""RESEX Aca£-Goiana"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""RESEX"",""2007"",""6677"",""2013"",""0"""
"0000.00.0274        ,""RESEX Alto Tarauac "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2000"",""150924"",""2013"",""0"""
"0000.00.0285        ,""RESEX Arapixi"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2006"",""133712"",""2013"",""0"""
"0000.00.0273        ,""RESEX Ari¢ca PruanÆ"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""83817"",""2013"",""0"""
"0000.00.0220        ,""RESEX Auat¡-Paran "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2001"",""146949"",""2013"",""0"""
"0000.00.0221        ,""RESEX Barreiro das Antas"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2001"",""106199"",""2013"",""0"""
"0000.00.1564        ,""RESEX Chapada Limpa"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Cerrado"",""RESEX"",""2007"",""11973"",""2013"",""0"""
"0000.00.0222        ,""RESEX Chico Mendes"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""931543"",""2013"",""0"""
"0000.00.0223        ,""RESEX Chocoar‚-Mato Grosso"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""2783"",""2013"",""0"""
"0000.00.0226        ,""RESEX da Mata Grande"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Cerrado"",""RESEX"",""1992"",""11432"",""2013"",""0"""
"0000.00.0253        ,""RESEX de Canavieiras"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RESEX"",""2006"",""100728"",""2013"",""0"""
"0000.00.1808        ,""RESEX de Cassurub "",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RESEX"",""2009"",""100578"",""2013"",""0"""
"0000.00.0279        ,""RESEX de Cururupu"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2004"",""186057"",""2013"",""0"""
"0000.00.0286        ,""RESEX de Recanto das Araras de Terra Ronca"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""RESEX"",""2006"",""12349"",""2013"",""1628"""
"0000.00.0228        ,""RESEX de SÆo JoÆo da Ponta"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""3409"",""2013"",""0"""
"0000.00.1517        ,""RESEX do Alto Juru "",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""537949"",""2013"",""0"""
"0000.00.0230        ,""RESEX do Baixo Juru "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2001"",""178039"",""2013"",""0"""
"0000.00.0231        ,""RESEX do Batoque"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""RESEX"",""2003"",""601"",""2013"",""0"""
"0000.00.0232        ,""RESEX do Cazumb -Iracema"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2002"",""750922"",""2013"",""0"""
"0000.00.1519        ,""RESEX do Ciriaco"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1992"",""8107"",""2013"",""0"""
"0000.00.0240        ,""RESEX do Extremo Norte do Tocantins"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Cerrado"",""RESEX"",""1992"",""9071"",""2013"",""0"""
"0000.00.0242        ,""RESEX do Lago do CapanÆ Grande"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2004"",""304313"",""2013"",""0"""
"0000.00.0233        ,""RESEX do Lago do CuniÆ"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1999"",""50604"",""2013"",""0"""
"0000.00.0234        ,""RESEX do Mandira"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""RESEX"",""2002"",""1178"",""2013"",""0"""
"0000.00.0235        ,""RESEX do M‚dio Juru "",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""1997"",""286933"",""2013"",""0"""
"0000.00.1606        ,""RESEX do M‚dio Purus"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2008"",""604236"",""2013"",""0"""
"0000.00.1520        ,""RESEX do Quilombo Flexal"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1992"",""9338"",""2013"",""0"""
"0000.00.1518        ,""RESEX do Rio Cajari"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""1990"",""532405"",""2013"",""0"""
"0000.00.0238        ,""RESEX do Rio do Caut rio"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2001"",""75125"",""2013"",""0"""
"0000.00.0239        ,""RESEX do Rio Juta¡"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2002"",""275516"",""2013"",""0"""
"0000.00.0256        ,""RESEX do Rio Ouro Preto"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""1990"",""204633"",""2013"",""0"""
"0000.00.0288        ,""RESEX Gurup -Melga‡o"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2006"",""145574"",""2013"",""0"""
"0000.00.0241        ,""RESEX Ipa£-Anilzinho"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""55835"",""2013"",""0"""
"0000.00.1628        ,""RESEX Itux¡"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2008"",""776330"",""2013"",""0"""
"0000.00.0287        ,""RESEX Lago do Cedro"",""uso sustent vel"",""CR10 Cuiab /MT"",""Cerrado"",""RESEX"",""2006"",""17404"",""2013"",""0"""
"0000.00.0243        ,""RESEX MÆe Grande de Curu‡a"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""36679"",""2013"",""0"""
"0000.00.0244        ,""RESEX Mapu "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""93748"",""2013"",""0"""
"0000.00.0227        ,""RESEX MaracanÆ"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2002"",""30180"",""2013"",""0"""
"0000.00.0247        ,""RESEX Marinha AraÖ-Peroba"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""50555"",""2013"",""0"""
"0000.00.0248        ,""RESEX Marinha Caet‚-Tapera‡u"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""42490"",""2013"",""0"""
"0000.00.3134        ,""RESEX Marinha Cuinarana"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Marinho-Costeiro"",""RESEX"",""2014"",""11037"",""2013"",""0"""
"0000.00.0245        ,""RESEX Marinha da Baia de Iguape"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""RESEX"",""2000"",""10083"",""2013"",""0"""
"0000.00.0246        ,""RESEX Marinha da Lagoa do Jequi "",""uso sustent vel"",""CR6 Cabedelo/PB"",""Mata Atlƒntica"",""RESEX"",""2001"",""10204"",""2013"",""0"""
"0000.00.0249        ,""RESEX Marinha de Gurupi-Piri "",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""72790"",""2013"",""0"""
"0000.00.0254        ,""RESEX Marinha de Soure"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2001"",""29579"",""2013"",""0"""
"0000.00.0251        ,""RESEX Marinha do Arraial do Cabo"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""RESEX"",""1997"",""51677"",""2013"",""0"""
"0000.00.0252        ,""RESEX Marinha do Corumbau"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""RESEX"",""2000"",""89598"",""2013"",""0"""
"0000.00.0225        ,""RESEX Marinha do Delta do Parna¡ba"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Cerrado"",""RESEX"",""2000"",""27022"",""2013"",""0"""
"0000.00.3133        ,""RESEX Marinha Mestre Lucindo"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Marinho-Costeiro"",""RESEX"",""2014"",""26465"",""2013"",""0"""
"0000.00.3132        ,""RESEX Marinha Mocapajuba"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Marinho-Costeiro"",""RESEX"",""2014"",""21029"",""2013"",""0"""
"0000.00.0255        ,""RESEX Marinha Pirajuba‚"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""RESEX"",""1992"",""1712"",""2013"",""0"""
"0000.00.0250        ,""RESEX Marinha Tracuateua"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2005"",""27865"",""2013"",""0"""
"0000.00.1809        ,""RESEX Prainha do Canto Verde"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""RESEX"",""2009"",""29805"",""2013"",""0"""
"0000.00.1810        ,""RESEX Renascer"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""2009"",""209667"",""2013"",""0"""
"0000.00.0280        ,""RESEX Rio Iriri"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""2006"",""398998"",""2013"",""0"""
"0000.00.0283        ,""RESEX Rio Unini"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""RESEX"",""2006"",""849693"",""2013"",""0"""
"0000.00.1635        ,""RESEX Rio Xingu"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""2008"",""303005"",""2013"",""0"""
"0000.00.0257        ,""RESEX Riozinho da Liberdade"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""RESEX"",""2005"",""324906"",""2013"",""0"""
"0000.00.0258        ,""RESEX Riozinho do Anfr¡sio"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""2004"",""736144"",""2013"",""0"""
"0000.00.0259        ,""RESEX Tapaj¢s-Arapiuns"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""1998"",""677521"",""2013"",""0"""
"0000.00.0282        ,""RESEX Terra Grande-Pracuuba"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""RESEX"",""2006"",""194870"",""2013"",""0"""
"0000.00.0260        ,""RESEX Verde Para Sempre"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""RESEX"",""2004"",""1289380"",""2013"",""0"""
"0000.00.0219        ,""REVIS das Veredas do Oeste Baiano"",""prote‡Æo integral"",""CR11 Lagoa Santa/MG"",""Cerrado"",""RVS"",""2002"",""128051"",""2013"",""2639"""
"0000.00.1907        ,""REVIS de Boa Nova"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RVS"",""2010"",""15024"",""2013"",""0"""
"0000.00.1911        ,""REVIS de Santa Cruz"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Marinho-Costeiro"",""RVS"",""2010"",""17710"",""2013"",""0"""
"0000.00.1880        ,""REVIS de Una"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RVS"",""2007"",""23424"",""2013"",""0"""
"0000.00.3432        ,""REVIS do Arquip‚lago de Alcatrazes"",""prote‡Æo integral"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""RVS"",""2016"",""67364"",""2013"",""0"""
"0000.00.1813        ,""REVIS do Rio dos Frades"",""prote‡Æo integral"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""RVS"",""2007"",""899"",""2013"",""0"""
"0000.00.0278        ,""REVIS dos Campos de Palmas"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""RVS"",""2006"",""16594"",""2013"",""0"""
"0000.00.0190        ,""REVIS Ilha dos Lobos"",""prote‡Æo integral"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""RVS"",""2005"",""142"",""2013"",""0"""
"0000.00.0001        ,""APA Anhatomirim"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""APA"",""1992"",""4437"",""2012"",""0"""
"0000.00.1521        ,""APA Bacia Hidrogr fica do Rio Para¡ba do Sul"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1982"",""292600"",""2012"",""0"""
"0000.00.0007        ,""APA Barra do Rio Mamanguape"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1993"",""14918"",""2012"",""0"""
"0000.00.0020        ,""APA Carste da Lagoa Santa"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1990"",""39957"",""2012"",""0"""
"0000.00.0002        ,""APA Cavernas do Perua‡u"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1989"",""143356"",""2012"",""0"""
"0000.00.0008        ,""APA Chapada do Araripe"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Caatinga"",""APA"",""1997"",""972605"",""2012"",""0"""
"0000.00.1912        ,""APA Costa das Algas"",""uso sustent vel"",""CR7 Porto Seguro/BA"",""Mata Atlƒntica"",""APA"",""2010"",""114805"",""2012"",""0"""
"0000.00.0009        ,""APA Costa dos Corais"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1997"",""404286"",""2012"",""0"""
"0000.00.0003        ,""APA da Bacia do Rio Descoberto"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1983"",""41784"",""2012"",""0"""
"0000.00.0004        ,""APA da Bacia do Rio SÆo Bartolomeu"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1983"",""82681"",""2012"",""0"""
"0000.00.0005        ,""APA da Bacia do Rio SÆo JoÆo - Mico-LeÆo-Dourado"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""2002"",""150375"",""2012"",""0"""
"0000.00.0006        ,""APA da Baleia Franca"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Marinho-Costeiro"",""APA"",""2000"",""154867"",""2012"",""0"""
"0000.00.0025        ,""APA das Ilhas e V rzeas do Rio Paran "",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""APA"",""1997"",""1005188"",""2012"",""14447"""
"0000.00.0028        ,""APA das Nascentes do Rio Vermelho"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""2001"",""176324"",""2012"",""0"""
"0000.00.0013        ,""APA de Cairu‡u"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1983"",""32611"",""2012"",""0"""
"0000.00.0014        ,""APA de Canan‚ia-Iguape-Peru¡be"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1984"",""202310"",""2012"",""0"""
"0000.00.0015        ,""APA de Fernando de Noronha -Rocas ? SÆo Pedro e SÆo Paulo"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1986"",""884"",""2012"",""0"""
"0000.00.0016        ,""APA de Guapi-Mirim"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""APA"",""1984"",""13927"",""2012"",""0"""
"0000.00.0017        ,""APA de Guaraque‡aba"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""APA"",""1985"",""282446"",""2012"",""0"""
"0000.00.0010        ,""APA de Petr¢polis"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1982"",""68224"",""2012"",""0"""
"0000.00.0018        ,""APA de Pia‡abu‡u"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""APA"",""1983"",""9107"",""2012"",""0"""
"0000.00.0019        ,""APA Delta do Parna¡ba"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Marinho-Costeiro"",""APA"",""1996"",""307595"",""2012"",""0"""
"0000.00.0022        ,""APA do Igarap‚ Gelado"",""uso sustent vel"",""CR4 Bel‚m/PA"",""Amaz“nia"",""APA"",""1989"",""23285"",""2012"",""0"""
"0000.00.0023        ,""APA do Planalto Central"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""2002"",""503423"",""2012"",""0"""
"0000.00.0268        ,""APA do Tapaj¢s"",""uso sustent vel"",""CR3 Santar‚m/PA"",""Amaz“nia"",""APA"",""2006"",""2040331"",""2012"",""599"""
"0000.00.3407        ,""APA dos Campos de Manicor‚"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""APA"",""2016"",""151993"",""2012"",""0"""
"0000.00.0021        ,""APA IbirapuitÆ"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Pampas"",""APA"",""1992"",""316792"",""2012"",""0"""
"0000.00.0024        ,""APA Meandros do Araguaia"",""uso sustent vel"",""CR10 Cuiab /MT"",""Cerrado"",""APA"",""1998"",""359194"",""2012"",""82626"""
"0000.00.0027        ,""APA Morro da Pedreira"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""APA"",""1990"",""131771"",""2012"",""1108"""
"0000.00.0029        ,""APA Serra da Ibiapaba"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""APA"",""1996"",""1628450"",""2012"",""0"""
"0000.00.0011        ,""APA Serra da Mantiqueira"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""APA"",""1985"",""421809"",""2012"",""0"""
"0000.00.1683        ,""APA Serra da Meruoca"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Caatinga"",""APA"",""2008"",""29362"",""2012"",""0"""
"0000.00.0012        ,""APA Serra da Tabatinga"",""uso sustent vel"",""CR5 Parna¡ba/PI"",""Cerrado"",""APA"",""1990"",""35186"",""2012"",""0"""
"0000.00.0030        ,""ARIE Buriti de Vassununga"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Mata Atlƒntica"",""ARIE"",""1990"",""151"",""2012"",""0"""
"0000.00.0031        ,""ARIE Capetinga-Taquara"",""uso sustent vel"",""CR11 Lagoa Santa/MG"",""Cerrado"",""ARIE"",""1985"",""2057"",""2012"",""0"""
"0000.00.0032        ,""ARIE Cerrado P‚-de-Gigante"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1990"",""1199"",""2012"",""0"""
"0000.00.0035        ,""ARIE Floresta da Cicuta"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1985"",""125"",""2012"",""0"""
"0000.00.0036        ,""ARIE Ilha do Ameixal"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ARIE"",""1985"",""359"",""2012"",""0"""
"0000.00.0037        ,""ARIE Ilhas da Queimada Pequena e Queimada Grande"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Marinho-Costeiro"",""ARIE"",""1985"",""138"",""2012"",""0"""
"0000.00.0038        ,""ARIE Javari-Buriti"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""ARIE"",""1985"",""13177"",""2012"",""0"""
"0000.00.0039        ,""ARIE Manguezais da Foz do Rio Mamanguape"",""uso sustent vel"",""CR6 Cabedelo/PB"",""Marinho-Costeiro"",""ARIE"",""1985"",""5770"",""2012"",""0"""
"0000.00.0040        ,""ARIE Mata de Santa Genebra"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Mata Atlƒntica"",""ARIE"",""1985"",""242"",""2012"",""0"""
"0000.00.0041        ,""ARIE MatÆo de Cosm¢polis"",""uso sustent vel"",""CR8 Rio de Janeiro/RJ"",""Cerrado"",""ARIE"",""1985"",""229"",""2012"",""0"""
"0000.00.0043        ,""ARIE Projeto Dinƒmica Biol¢gica de Fragmentos Florestais"",""uso sustent vel"",""CR2 Manaus/AM"",""Amaz“nia"",""ARIE"",""1985"",""3180"",""2012"",""0"""
"0000.00.0044        ,""ARIE Seringal Nova Esperan‡a"",""uso sustent vel"",""CR1 Porto Velho/RO"",""Amaz“nia"",""ARIE"",""1999"",""2574"",""2012"",""0"""
"0000.00.0045        ,""ARIE Serra da Abelha e Rio da Prata"",""uso sustent vel"",""CR9 Florian¢polis/SC"",""Mata Atlƒntica"",""ARIE"",""1990"",""5017"",""2012"",""0"""
